"SALK_Line","germ","fitness","fitdev","treattype","fitmean","fitnogermmn","pot","treattype.badT","line","Pot2","tray","biomass","fruitnum","abortnum","silique","tray1","treat1","pot3","height","leaf","rosediam","surv","fitnogerm","fitdevng","fitdev.all","fitdevng.all","percent","Gene","tagnum","abortn","alive.at.harvest","treat","area.ratio","FamilySize","GeneFamilyName","SFamilySize","ratiocat","Regulatory"
"CS60000",13,43.335,3.93954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,827,165,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,43.335,3.93954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1014,25,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,45.9351,6.53964545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,96,32,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,45.9351,6.53964545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,830,48,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,45.9351,6.53964545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,769,38,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,47.6685,8.27304545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,672,69,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,47.6685,8.27304545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,677,26,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,48.5352,9.13974545454546,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1011,44,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,51.1353,11.7398454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1028,67,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,51.1353,11.7398454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1036,41,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,52.002,12.6065454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,826,48,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,53.7354,14.3399454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1216,26,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,54.6021,15.2066454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,94,55,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,54.6021,15.2066454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,86,40,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,55.4688,16.0733454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,825,25,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,55.4688,16.0733454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,828,30,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,56.3355,16.9400454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,817,39,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,56.3355,16.9400454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,98,19,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,57.2022,17.8067454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1242,64,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,58.0689,18.6734454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,671,31,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,58.0689,18.6734454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,490,50,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,58.0689,18.6734454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,493,57,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,64.1358,24.7403454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,88,27,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,65.0025,25.6070454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,777,70,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,65.8692,26.4737454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,489,58,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,67.6026,28.2071454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1218,45,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,67.6026,28.2071454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,773,42,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,71.9361,32.5406454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,675,63,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,75.4029,36.0074454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,771,59,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,76.2696,36.8741454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,673,43,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,77.1363,37.7408454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,483,26,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,77.1363,37.7408454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,770,58,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,78.003,38.6075454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,678,36,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,81.4698,42.0743454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,494,69,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,84.0699,44.6744454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,95,22,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,84.9366,45.5411454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,484,49,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,89.2701,49.8746454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,485,78,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,92.7369,53.3414454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,776,89,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,94.4703,55.0748454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,89,83,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,107.4708,68.0753454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,772,60,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,110.9376,71.5421454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,669,117,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,111.8043,72.4088454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,492,69,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,111.8043,72.4088454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,766,49,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,113.5377,74.1422454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,486,139,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,117.8712,78.4757454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,481,69,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,122.2047,82.8092454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,487,65,1,"control",NA,NA,"Control",NA,NA,NA
"CS60000",13,140.4054,101.009945454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,482,110,1,"control",NA,NA,"Control",NA,NA,NA
"ECOTYPE - 1376",1,0,-105.3,"control",105.3,105.3,88,"CONTROL","ECOTYPE - 1376",88,"5",NA,0,".",".",5,"control",88,NA,NA,NA,0,0,-105.3,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 1376",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,294,"HI WATER","ECOTYPE - 1376",294,".",NA,0,".",".",15,"high nutrients",294,NA,NA,NA,0,0,-76,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 1376",1,132,26.7,"control",105.3,105.3,101,"CONTROL","ECOTYPE - 1376",101,"6",0.2,132,"37","12",6,"control",101,286,31,7.86,1,132,26.7,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 1436",0,0,-12.5,"highwater",12.5,12.5,194,"FERTILIZER","ECOTYPE - 1436",194,".",NA,0,".",".",10,"high H2O",194,NA,NA,NA,1,NA,NA,NA,NA,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 1436",1,0,-12.5,"highwater",12.5,12.5,155,"FERTILIZER","ECOTYPE - 1436",155,".",NA,0,".",".",8,"high H2O",155,NA,NA,NA,0,0,-12.5,NA,NA,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 1436",1,0,-12.5,"highwater",12.5,12.5,165,"FERTILIZER","ECOTYPE - 1436",165,".",NA,0,".",".",9,"high H2O",165,NA,NA,NA,0,0,-12.5,NA,NA,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 1554",0,0,-105.3,"control",105.3,105.3,64,"CONTROL","ECOTYPE - 1554",64,"4",NA,0,".",".",4,"control",64,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 1554",1,79,36.7777777777778,"nutrient",42.2222222222222,76,399,"HI WATER","ECOTYPE - 1554",399,"20",0.14,79,"141","11",20,"high nutrients",399,196,48,7.05,1,79,3,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22587",0,0,-105.3,"control",105.3,105.3,120,"CONTROL","ECOTYPE - 22587",120,"6",NA,0,".",".",6,"control",120,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22587",1,0,-105.3,"control",105.3,105.3,130,"CONTROL","ECOTYPE - 22587",130,".",NA,0,".",".",7,"control",130,NA,NA,NA,0,0,-105.3,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22587",1,0,-12.5,"highwater",12.5,12.5,169,"FERTILIZER","ECOTYPE - 22587",169,".",NA,0,".",".",9,"high H2O",169,NA,NA,NA,0,0,-12.5,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22587",1,0,-12.5,"highwater",12.5,12.5,168,"FERTILIZER","ECOTYPE - 22587",168,".",NA,0,".",".",9,"high H2O",168,NA,NA,NA,0,0,-12.5,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22594",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,303,"HI WATER","ECOTYPE - 22594",303,".",NA,0,".",".",16,"high nutrients",303,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22594",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,362,"HI WATER","ECOTYPE - 22594",362,".",NA,0,".",".",19,"high nutrients",362,NA,NA,NA,0,0,-76,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22594",1,192,86.7,"control",105.3,105.3,78,"CONTROL","ECOTYPE - 22594",78,"4",0.48,192,"111","14.5",4,"control",78,572,52,14.29,1,192,86.7,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22623",0,0,-42.2222222222222,"nutrient",42.2222222222222,76,325,"HI WATER","ECOTYPE - 22623",325,".",NA,0,".",".",17,"high nutrients",325,NA,147,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22623",0,0,-12.5,"highwater",12.5,12.5,255,"FERTILIZER","ECOTYPE - 22623",255,".",NA,0,".",".",13,"high H2O",255,NA,NA,NA,1,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22623",1,0,-105.3,"control",105.3,105.3,50,"CONTROL","ECOTYPE - 22623",50,"3",NA,0,".",".",3,"control",50,NA,NA,NA,0,0,-105.3,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22623",1,87,74.5,"highwater",12.5,12.5,176,"FERTILIZER","ECOTYPE - 22623",176,"9",0.08,87,"12","7.8",9,"high H2O",176,425,18,5.71,1,87,74.5,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22631",1,0,-12.5,"highwater",12.5,12.5,161,"FERTILIZER","ECOTYPE - 22631",161,".",NA,0,".",".",9,"high H2O",161,NA,NA,NA,0,0,-12.5,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22631",1,148,42.7,"control",105.3,105.3,69,"CONTROL","ECOTYPE - 22631",69,"4",0.21,148,"56","12.6",4,"control",69,348,33,9.64,1,148,42.7,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22631",1,148,105.777777777778,"nutrient",42.2222222222222,76,368,"HI WATER","ECOTYPE - 22631",368,"19",0.39,148,"106","18.1",19,"high nutrients",368,450,84,8.76,1,148,72,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22635",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,337,"HI WATER","ECOTYPE - 22635",337,".",NA,0,".",".",17,"high nutrients",337,NA,NA,NA,0,0,-76,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22635",1,0,-12.5,"highwater",12.5,12.5,237,"FERTILIZER","ECOTYPE - 22635",237,".",NA,0,".",".",12,"high H2O",237,NA,NA,NA,0,0,-12.5,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22635",1,169,126.777777777778,"nutrient",42.2222222222222,76,384,"HI WATER","ECOTYPE - 22635",384,"20",0.9,169,"161","14.5",20,"high nutrients",384,405,105,15.67,1,169,93,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22645",1,0,-42.2222222222222,"nutrient",42.2222222222222,76,305,"HI WATER","ECOTYPE - 22645",305,".",NA,0,".",".",16,"high nutrients",305,NA,NA,NA,0,0,-76,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22645",1,26,-79.3,"control",105.3,105.3,12,"CONTROL","ECOTYPE - 22645",12,"1",0.04,26,"18","9.5",1,"control",12,124,17,3.08,1,26,-79.3,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 22645",1,232,189.777777777778,"nutrient",42.2222222222222,76,401,"HI WATER","ECOTYPE - 22645",401,"21",0.51,232,"20","12.5",21,"high nutrients",401,352,60,10.03,1,232,156,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 6885",0,0,-12.5,"highwater",12.5,12.5,274,"FERTILIZER","ECOTYPE - 6885",274,".",NA,0,".",".",14,"high H2O",274,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ECOTYPE - 6885",1,155,49.7,"control",105.3,105.3,87,"CONTROL","ECOTYPE - 6885",87,"5",0.18,155,"22","15.1",5,"control",87,398,38,7.56,1,155,49.7,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_000234C",11,15.714,-23.6814545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",258,44,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_000234C",11,16.4997,-22.8957545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",259,12,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_000234C",11,17.2854,-22.1100545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",260,44,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_000234C",11,18.8568,-20.5386545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",254,30,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_000234C",11,23.571,-15.8244545454546,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",253,68,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_000234C",11,25.9281,-13.4673545454546,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",252,22,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_000234C",11,33.7851,-5.61035454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",255,24,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_000234C",11,38.4993,-0.89615454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",250,89,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_000234C",11,42.4278,3.03234545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",251,84,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_000234C",11,77.7843,38.3888454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",257,71,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_000234C",11,79.3557,39.9602454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",256,67,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_000234C",11,104.4981,65.1026454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G22950",256,67,1,"treat",NA,62,"MADS-box Transcription Factor Family",62,NA,"yes"
"SALK_001014C",12,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT1G43700",232,NA,0,"treat",3.9350020711,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"1.5 -> Inf","yes"
"SALK_001014C",12,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT1G43700",225,NA,0,"treat",3.9350020711,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"1.5 -> Inf","yes"
"SALK_001014C",12,32,-7.39545454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G43700",224,12,1,"treat",3.9350020711,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"1.5 -> Inf","yes"
"SALK_001014C",12,42,2.60454545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G43700",226,32,1,"treat",3.9350020711,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"1.5 -> Inf","yes"
"SALK_001014C",12,55,15.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G43700",228,33,1,"treat",3.9350020711,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"1.5 -> Inf","yes"
"SALK_001014C",12,62,22.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G43700",233,34,1,"treat",3.9350020711,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"1.5 -> Inf","yes"
"SALK_001014C",12,64,24.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G43700",231,24,1,"treat",3.9350020711,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"1.5 -> Inf","yes"
"SALK_001014C",12,66,26.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G43700",223,32,1,"treat",3.9350020711,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"1.5 -> Inf","yes"
"SALK_001014C",12,90,50.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G43700",230,42,1,"treat",3.9350020711,46,"basic region leucine zipper (bZIP) Transcription Factor",46,"1.5 -> Inf","yes"
