"GeneFamilyName","SALK_Line","tagnum","fruits.removed","alive.at.harvest","treat","SALK_line","line","sown","germ","percent","comment","Gene_Family","Gene","Source","Line_ID","Sub_Family","Gene_Name","Alternate_Gene_Name","Genomic_Locus.BAC.","Genomic_Locus_Tag","GI","Refseq_ID","Entrez_Gene_ID","Genbank_Nucleotide_Accession","Genbank_Protein_Accession","Protein_Function","Comments","Gene_Family_Criteria","Similar_Seq_or_Common_Domain","TAIR_Community_Accession_Person","TAIR_Community_Accession_Lab","TAIR_Publication_Reference","Pubmed_ID","Web_Page_URL","Web_Page_Title","gene.family.size","delfield","cntrl","Freq"
"basic region leucine zipper (bZIP) Transcription Factor","SALK_001014C",229,0,1,"treat","SALK_001014C","001014C",11,12,100,"","basic region leucine zipper (bZIP) Transcription Factor","AT1G43700","salk","SALK_001014","NULL","BZIP51","VIP1","F2J6.6","AT1G43700","NULL","AF225983","NULL","NULL","NULL","VirE2-interacting protein VIP1; identical to GB:AAF37279 GI:7258340 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_135544C",1195,0,1,"treat","SALK_135544c","135544c",13,10,76.92,"","basic region leucine zipper (bZIP) Transcription Factor","AT4G37730","salk","SALK_135544","NULL","BZIP07","NULL","T28I19.10","AT4G37730","NULL","AI992458","NULL","NULL","NULL","bZIP family transcription factor; contains Pfam profile: PF00170 bZIP transcription factor ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_001014C",225,0,0,"treat","SALK_001014C","001014C",11,12,100,"","basic region leucine zipper (bZIP) Transcription Factor","AT1G43700","salk","SALK_001014","NULL","BZIP51","VIP1","F2J6.6","AT1G43700","NULL","AF225983","NULL","NULL","NULL","VirE2-interacting protein VIP1; identical to GB:AAF37279 GI:7258340 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_001014C",228,0,1,"treat","SALK_001014C","001014C",11,12,100,"","basic region leucine zipper (bZIP) Transcription Factor","AT1G43700","salk","SALK_001014","NULL","BZIP51","VIP1","F2J6.6","AT1G43700","NULL","AF225983","NULL","NULL","NULL","VirE2-interacting protein VIP1; identical to GB:AAF37279 GI:7258340 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_001014C",224,0,1,"treat","SALK_001014C","001014C",11,12,100,"","basic region leucine zipper (bZIP) Transcription Factor","AT1G43700","salk","SALK_001014","NULL","BZIP51","VIP1","F2J6.6","AT1G43700","NULL","AF225983","NULL","NULL","NULL","VirE2-interacting protein VIP1; identical to GB:AAF37279 GI:7258340 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_005336C",1287,0,1,"treat","SALK_005336c","005336c",11,5,45.45,"","basic region leucine zipper (bZIP) Transcription Factor","AT4G35040","salk","SALK_005336","NULL","BZIP19","NULL","T12J5.11","AT4G35040","NULL","AY072386","NULL","NULL","NULL","bZIP protein ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_135544C",1191,0,1,"treat","SALK_135544c","135544c",13,10,76.92,"","basic region leucine zipper (bZIP) Transcription Factor","AT4G37730","salk","SALK_135544","NULL","BZIP07","NULL","T28I19.10","AT4G37730","NULL","AI992458","NULL","NULL","NULL","bZIP family transcription factor; contains Pfam profile: PF00170 bZIP transcription factor ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_005336C",1289,0,0,"treat","SALK_005336c","005336c",11,5,45.45,"","basic region leucine zipper (bZIP) Transcription Factor","AT4G35040","salk","SALK_005336","NULL","BZIP19","NULL","T12J5.11","AT4G35040","NULL","AY072386","NULL","NULL","NULL","bZIP protein ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_001014C",227,0,1,"treat","SALK_001014C","001014C",11,12,100,"","basic region leucine zipper (bZIP) Transcription Factor","AT1G43700","salk","SALK_001014","NULL","BZIP51","VIP1","F2J6.6","AT1G43700","NULL","AF225983","NULL","NULL","NULL","VirE2-interacting protein VIP1; identical to GB:AAF37279 GI:7258340 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_138872C",591,0,1,"treat","SALK_138872c","138872c",18,9,50,"","basic region leucine zipper (bZIP) Transcription Factor","AT4G34000","salk","SALK_138872","NULL","BZIP37","ABF3","F28A23.230","AT4G34000","NULL","AF093546","NULL","NULL","NULL","abscisic acid responsive elements-binding factor(ABF3); identical to abscisic acid responsive elements-binding factor (ABF3) GI:6739280 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_043475C",947,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","basic region leucine zipper (bZIP) Transcription Factor","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_138872C",590,0,1,"treat","SALK_138872c","138872c",18,9,50,"","basic region leucine zipper (bZIP) Transcription Factor","AT4G34000","salk","SALK_138872","NULL","BZIP37","ABF3","F28A23.230","AT4G34000","NULL","AF093546","NULL","NULL","NULL","abscisic acid responsive elements-binding factor(ABF3); identical to abscisic acid responsive elements-binding factor (ABF3) GI:6739280 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_005336C",1290,0,1,"treat","SALK_005336c","005336c",11,5,45.45,"","basic region leucine zipper (bZIP) Transcription Factor","AT4G35040","salk","SALK_005336","NULL","BZIP19","NULL","T12J5.11","AT4G35040","NULL","AY072386","NULL","NULL","NULL","bZIP protein ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_135544C",1194,0,1,"treat","SALK_135544c","135544c",13,10,76.92,"","basic region leucine zipper (bZIP) Transcription Factor","AT4G37730","salk","SALK_135544","NULL","BZIP07","NULL","T28I19.10","AT4G37730","NULL","AI992458","NULL","NULL","NULL","bZIP family transcription factor; contains Pfam profile: PF00170 bZIP transcription factor ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_058604C",500,0,1,"treat","SALK_058604C","058604C",14,11,78.57,"","basic region leucine zipper (bZIP) Transcription Factor","AT1G08320","salk","SALK_058604","NULL","BZIP21","NULL","T27G7.24","AT1G08320","NULL","AJ314757","NULL","NULL","NULL","bZIP protein; similar to basic leucine zipper protein GI:2865394 from (Zea mays) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_058604C",499,0,1,"treat","SALK_058604C","058604C",14,11,78.57,"","basic region leucine zipper (bZIP) Transcription Factor","AT1G08320","salk","SALK_058604","NULL","BZIP21","NULL","T27G7.24","AT1G08320","NULL","AJ314757","NULL","NULL","NULL","bZIP protein; similar to basic leucine zipper protein GI:2865394 from (Zea mays) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
"basic region leucine zipper (bZIP) Transcription Factor","SALK_043475C",944,0,1,"treat","SALK_043475c","043475c",14,13,92.86,"","basic region leucine zipper (bZIP) Transcription Factor","AT3G19290","salk","SALK_043475","NULL","BZIP38","ABF4/AREB2","MVI11.7","AT3G19290","NULL","AF093547","NULL","NULL","NULL","abscisic acid responsive elements-binding factor; almost identical (one amino acid) to GB:AAF27182 from (Arabidopsis thaliana) ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74
