"SALK_Line","fitdev","SuperGeneFamilyName","GeneFamilyName","Gene_Family","tagnum","mass","fruitnum","abortn","silique","fruits.removed","alive.at.harvest","treat","SALK_line","line","sown","germ","percent","comment","Gene","Source","Line_ID","Sub_Family","Gene_Name","Alternate_Gene_Name","Genomic_Locus.BAC.","Genomic_Locus_Tag","GI","Refseq_ID","Entrez_Gene_ID","Genbank_Nucleotide_Accession","Genbank_Protein_Accession","Protein_Function","Comments","Gene_Family_Criteria","Similar_Seq_or_Common_Domain","TAIR_Community_Accession_Person","TAIR_Community_Accession_Lab","TAIR_Publication_Reference","Pubmed_ID","Web_Page_URL","Web_Page_Title","FamilySize","delfield","cntrl","Freq","propabort","fitness","fitdevng","area.ratio","ratiocat","littleN","failedN","endo.area","tdna.area","Function","Regulatory","SFamilySize","reps"
"SALK_091420C",-37.2528545454545,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",1061,NA,12,0,NA,0,NA,"treat","SALK_091420c","091420c",14,5,35.71,"","AT1G51930","salk","SALK_091420","NULL","NULL","NULL","NULL","At1g51930","NULL","NULL","NULL","NULL","NULL","NULL","hypothetical protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.851851851851852,0,-36.6725663716814,1.1179767391,"0.5 -> 1.5",10,NA,3543.644,4043.2725,"regulatory","yes",96,3
"SALK_091420C",-37.2528545454545,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",1061,NA,12,0,NA,0,NA,"treat","SALK_091420c","091420c",14,5,35.71,"","AT1G51930","salk","SALK_091420","NULL","NULL","NULL","NULL","At1g51930","NULL","NULL","NULL","NULL","NULL","NULL","hypothetical protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.851851851851852,0,-36.6725663716814,1.1179767391,"0.5 -> 1.5",10,NA,3543.644,4043.2725,"regulatory","yes",96,3
"SALK_091420C",-37.2528545454545,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",1061,NA,12,0,NA,0,NA,"treat","SALK_091420c","091420c",14,5,35.71,"","AT1G51930","salk","SALK_091420","NULL","NULL","NULL","NULL","At1g51930","NULL","NULL","NULL","NULL","NULL","NULL","hypothetical protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.851851851851852,0,-36.6725663716814,1.1179767391,"0.5 -> 1.5",10,NA,3543.644,4043.2725,"regulatory","yes",96,3
"SALK_091420C",-37.2528545454545,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",1061,0.03,12,69,10,0,1,"treat","SALK_091420c","091420c",14,5,35.71,"","AT1G51930","salk","SALK_091420","NULL","NULL","NULL","NULL","At1g51930","NULL","NULL","NULL","NULL","NULL","NULL","hypothetical protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.851851851851852,4.2852,-36.6725663716814,1.1179767391,"0.5 -> 1.5",10,NA,3543.644,4043.2725,"regulatory","yes",96,3
"SALK_091420C",-37.2528545454545,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",1061,NA,12,0,NA,0,NA,"treat","SALK_091420c","091420c",14,5,35.71,"","AT1G51930","salk","SALK_091420","NULL","NULL","NULL","NULL","At1g51930","NULL","NULL","NULL","NULL","NULL","NULL","hypothetical protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.851851851851852,0,-36.6725663716814,1.1179767391,"0.5 -> 1.5",10,NA,3543.644,4043.2725,"regulatory","yes",96,3
"SALK_091420C",-37.2528545454545,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",1061,NA,12,0,NA,0,NA,"treat","SALK_091420c","091420c",14,5,35.71,"","AT1G51930","salk","SALK_091420","NULL","NULL","NULL","NULL","At1g51930","NULL","NULL","NULL","NULL","NULL","NULL","hypothetical protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.851851851851852,0,-36.6725663716814,1.1179767391,"0.5 -> 1.5",10,NA,3543.644,4043.2725,"regulatory","yes",96,3
"SALK_091420C",-37.2528545454545,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",1063,0.02,16,26,8.5,3,1,"treat","SALK_091420c","091420c",14,5,35.71,"","AT1G51930","salk","SALK_091420","NULL","NULL","NULL","NULL","At1g51930","NULL","NULL","NULL","NULL","NULL","NULL","hypothetical protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.619047619047619,5.7136,-32.6725663716814,1.1179767391,"0.5 -> 1.5",10,NA,3543.644,4043.2725,"regulatory","yes",96,3
"SALK_091420C",-37.2528545454545,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",1061,NA,12,0,NA,0,NA,"treat","SALK_091420c","091420c",14,5,35.71,"","AT1G51930","salk","SALK_091420","NULL","NULL","NULL","NULL","At1g51930","NULL","NULL","NULL","NULL","NULL","NULL","hypothetical protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.851851851851852,0,-36.6725663716814,1.1179767391,"0.5 -> 1.5",10,NA,3543.644,4043.2725,"regulatory","yes",96,3
"SALK_091420C",-37.2528545454545,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",1061,NA,12,0,NA,0,NA,"treat","SALK_091420c","091420c",14,5,35.71,"","AT1G51930","salk","SALK_091420","NULL","NULL","NULL","NULL","At1g51930","NULL","NULL","NULL","NULL","NULL","NULL","hypothetical protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.851851851851852,0,-36.6725663716814,1.1179767391,"0.5 -> 1.5",10,NA,3543.644,4043.2725,"regulatory","yes",96,3
"SALK_091420C",-37.2528545454545,"C3H Transcription Factor Family","C3H Transcription Factor Family","C3H Transcription Factor Family",1062,0.02,32,24,8,0,1,"treat","SALK_091420c","091420c",14,5,35.71,"","AT1G51930","salk","SALK_091420","NULL","NULL","NULL","NULL","At1g51930","NULL","NULL","NULL","NULL","NULL","NULL","hypothetical protein","A few representative proteins were used to perform a Blast on the TAIR website. The resultant sequences with an E-value smaller than 10-5 were considered a good match, then the last sequence was used in a subsequent Blast, and so forth until all similar s","NULL","NULL","1501423724","1345963","11118137","http://arabidopsis.med.ohio-state.edu/","AGRIS",96,0,"Treatments",165,0.428571428571429,11.4272,-16.6725663716814,1.1179767391,"0.5 -> 1.5",10,NA,3543.644,4043.2725,"regulatory","yes",96,3
"SALK_038957C",-37.1047745454545,"Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families",10,NA,NA,NA,NA,0,0,"treat","SALK_038957C","038957C",11,3,27.27,"","AT5G24540","salk","SALK_038957","Glycoside Hydrolase Family 1","NULL","NULL","NULL","AT5g24540","NULL","BAB11206","NULL","NULL","NULL","beta-glucosidase","NULL","NULL","NULL","912146;912144;1012667","NULL","NULL","NULL","http://www.cazy.org/fam/acc_GH.html","Glycoside Hydrolases Family Server",258,0,"Treatments",379,NA,0,NA,1.1256210194,"0.5 -> 1.5",6,NA,2641.8845,3051.8405,"metabolic","no",258,4
"SALK_038957C",-37.1047745454545,"Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families",11,0.07,84,69,6,3,1,"treat","SALK_038957C","038957C",11,3,27.27,"","AT5G24540","salk","SALK_038957","Glycoside Hydrolase Family 1","NULL","NULL","NULL","AT5g24540","NULL","BAB11206","NULL","NULL","NULL","beta-glucosidase","NULL","NULL","NULL","912146;912144;1012667","NULL","NULL","NULL","http://www.cazy.org/fam/acc_GH.html","Glycoside Hydrolases Family Server",258,0,"Treatments",379,0.450980392156863,22.9068,35.3274336283186,1.1256210194,"0.5 -> 1.5",6,NA,2641.8845,3051.8405,"metabolic","no",258,4
"SALK_038957C",-37.1047745454545,"Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families",11,NA,84,0,NA,3,NA,"treat","SALK_038957C","038957C",11,3,27.27,"","AT5G24540","salk","SALK_038957","Glycoside Hydrolase Family 1","NULL","NULL","NULL","AT5g24540","NULL","BAB11206","NULL","NULL","NULL","beta-glucosidase","NULL","NULL","NULL","912146;912144;1012667","NULL","NULL","NULL","http://www.cazy.org/fam/acc_GH.html","Glycoside Hydrolases Family Server",258,0,"Treatments",379,0.450980392156863,0,35.3274336283186,1.1256210194,"0.5 -> 1.5",6,NA,2641.8845,3051.8405,"metabolic","no",258,4
"SALK_038957C",-37.1047745454545,"Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families",12,NA,NA,NA,NA,0,0,"treat","SALK_038957C","038957C",11,3,27.27,"","AT5G24540","salk","SALK_038957","Glycoside Hydrolase Family 1","NULL","NULL","NULL","AT5g24540","NULL","BAB11206","NULL","NULL","NULL","beta-glucosidase","NULL","NULL","NULL","912146;912144;1012667","NULL","NULL","NULL","http://www.cazy.org/fam/acc_GH.html","Glycoside Hydrolases Family Server",258,0,"Treatments",379,NA,0,NA,1.1256210194,"0.5 -> 1.5",6,NA,2641.8845,3051.8405,"metabolic","no",258,4
"SALK_038957C",-37.1047745454545,"Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families",11,NA,84,0,NA,3,NA,"treat","SALK_038957C","038957C",11,3,27.27,"","AT5G24540","salk","SALK_038957","Glycoside Hydrolase Family 1","NULL","NULL","NULL","AT5g24540","NULL","BAB11206","NULL","NULL","NULL","beta-glucosidase","NULL","NULL","NULL","912146;912144;1012667","NULL","NULL","NULL","http://www.cazy.org/fam/acc_GH.html","Glycoside Hydrolases Family Server",258,0,"Treatments",379,0.450980392156863,0,35.3274336283186,1.1256210194,"0.5 -> 1.5",6,NA,2641.8845,3051.8405,"metabolic","no",258,4
"SALK_038957C",-37.1047745454545,"Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families",13,NA,NA,NA,NA,0,0,"treat","SALK_038957C","038957C",11,3,27.27,"","AT5G24540","salk","SALK_038957","Glycoside Hydrolase Family 1","NULL","NULL","NULL","AT5g24540","NULL","BAB11206","NULL","NULL","NULL","beta-glucosidase","NULL","NULL","NULL","912146;912144;1012667","NULL","NULL","NULL","http://www.cazy.org/fam/acc_GH.html","Glycoside Hydrolases Family Server",258,0,"Treatments",379,NA,0,NA,1.1256210194,"0.5 -> 1.5",6,NA,2641.8845,3051.8405,"metabolic","no",258,4
"SALK_038957C",-37.1047745454545,"Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families",11,NA,84,0,NA,3,NA,"treat","SALK_038957C","038957C",11,3,27.27,"","AT5G24540","salk","SALK_038957","Glycoside Hydrolase Family 1","NULL","NULL","NULL","AT5g24540","NULL","BAB11206","NULL","NULL","NULL","beta-glucosidase","NULL","NULL","NULL","912146;912144;1012667","NULL","NULL","NULL","http://www.cazy.org/fam/acc_GH.html","Glycoside Hydrolases Family Server",258,0,"Treatments",379,0.450980392156863,0,35.3274336283186,1.1256210194,"0.5 -> 1.5",6,NA,2641.8845,3051.8405,"metabolic","no",258,4
"SALK_038957C",-37.1047745454545,"Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families",11,NA,84,0,NA,3,NA,"treat","SALK_038957C","038957C",11,3,27.27,"","AT5G24540","salk","SALK_038957","Glycoside Hydrolase Family 1","NULL","NULL","NULL","AT5g24540","NULL","BAB11206","NULL","NULL","NULL","beta-glucosidase","NULL","NULL","NULL","912146;912144;1012667","NULL","NULL","NULL","http://www.cazy.org/fam/acc_GH.html","Glycoside Hydrolases Family Server",258,0,"Treatments",379,0.450980392156863,0,35.3274336283186,1.1256210194,"0.5 -> 1.5",6,NA,2641.8845,3051.8405,"metabolic","no",258,4
"SALK_038957C",-37.1047745454545,"Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families",11,NA,84,0,NA,3,NA,"treat","SALK_038957C","038957C",11,3,27.27,"","AT5G24540","salk","SALK_038957","Glycoside Hydrolase Family 1","NULL","NULL","NULL","AT5g24540","NULL","BAB11206","NULL","NULL","NULL","beta-glucosidase","NULL","NULL","NULL","912146;912144;1012667","NULL","NULL","NULL","http://www.cazy.org/fam/acc_GH.html","Glycoside Hydrolases Family Server",258,0,"Treatments",379,0.450980392156863,0,35.3274336283186,1.1256210194,"0.5 -> 1.5",6,NA,2641.8845,3051.8405,"metabolic","no",258,4
"SALK_038957C",-37.1047745454545,"Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families","Glycoside Hydrolase Gene Families",11,NA,84,0,NA,3,NA,"treat","SALK_038957C","038957C",11,3,27.27,"","AT5G24540","salk","SALK_038957","Glycoside Hydrolase Family 1","NULL","NULL","NULL","AT5g24540","NULL","BAB11206","NULL","NULL","NULL","beta-glucosidase","NULL","NULL","NULL","912146;912144;1012667","NULL","NULL","NULL","http://www.cazy.org/fam/acc_GH.html","Glycoside Hydrolases Family Server",258,0,"Treatments",379,0.450980392156863,0,35.3274336283186,1.1256210194,"0.5 -> 1.5",6,NA,2641.8845,3051.8405,"metabolic","no",258,4
"SALK_042624C",-35.6242145454545,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",1259,NA,12,0,NA,0,NA,"treat","SALK_042624c","042624c",14,12,85.71,"","AT2G21235","salk","SALK_042624","NULL","BZIP74","NULL","F7O24","AT2G21235","NULL","NM_179679","NULL","NULL","NULL","bZIP protein -related, temporary automated functional assignment ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.25,0,-36.6725663716814,1.310698496,"0.5 -> 1.5",11,NA,2014.065125,2524.098,"regulatory","yes",46,8
"SALK_042624C",-35.6242145454545,"basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor","basic region leucine zipper (bZIP) Transcription Factor",1257,0.02,2,60,7,0,1,"treat","SALK_042624c","042624c",14,12,85.71,"","AT2G21235","salk","SALK_042624","NULL","BZIP74","NULL","F7O24","AT2G21235","NULL","NM_179679","NULL","NULL","NULL","bZIP protein -related, temporary automated functional assignment ","NULL","Sequences encoding functionally charcterised basic-region leucine-zipper (bZIP) transcription factors were used to define a common motive in the bZIP DNA binding domain. With this motive, several databases have been searched manually. The 75 genes that were identified were subdivided into 11 groups according to the similarity of the aminoacid sequence within the bZIP domain and by taking into account additional conserved, group-specific amino acid motives. For more information please refer to the following article: Jakoby et al. (2002) bZIP transcription factors in Arabidopsis. Trends in Plant Science 3: 106-111","NULL","10799;6272","NULL","1547369","11906833","NULL","NULL",46,0,"Treatments",74,0.967741935483871,1.7142,-46.6725663716814,1.310698496,"0.5 -> 1.5",11,NA,2014.065125,2524.098,"regulatory","yes",46,8
